No,Category,Guideline,Description,Do,Dont,Code Good,Code Bad,Severity,Docs URL
11,Relations,"Connect existing records","Use connect to link a new record to an existing related record by its unique identifier. Use connectOrCreate to link if exists or create if not. This avoids manual lookups and extra queries.",Use connect with a unique identifier to link existing records and connectOrCreate when the related record may or may not exist,Manually query for the related record ID then pass it as a raw foreign key value,"import { prisma } from './lib/prisma';

// Connect to existing user when creating a post
const post = await prisma.post.create({
  data: {
    title: 'New Post',
    content: 'Content here',
    author: { connect: { email: 'alice@example.com' } },
  },
});

// connectOrCreate: link existing tag or create it
const taggedPost = await prisma.post.update({
  where: { id: post.id },
  data: {
    tags: {
      connectOrCreate: {
        where: { name: 'typescript' },
        create: { name: 'typescript' },
      },
    },
  },
});","import { prisma } from './lib/prisma';

// BAD: Manual lookup then raw FK assignment
const user = await prisma.user.findUnique({
  where: { email: 'alice@example.com' },
});
if (!user) throw new Error('User not found');

const post = await prisma.post.create({
  data: {
    title: 'New Post',
    content: 'Content',
    authorId: user.id, // Raw FK, extra query needed
  },
});
// Two queries instead of one with connect",medium,https://www.prisma.io/docs/orm/prisma-client/queries/relation-queries#connect-an-existing-record
12,Transactions,"Interactive transactions ($transaction)","Use interactive transactions (async callback form) when operations depend on intermediate read results. The callback receives a transaction client (tx) that must be used for all operations within the transaction boundary.",Use prisma.$transaction with an async callback and use the tx client for all reads and writes within the transaction,Read data outside the transaction then write inside it creating a race condition window,"import { prisma } from './lib/prisma';

async function purchaseItem(userId: string, itemId: string) {
  return prisma.$transaction(async (tx) => {
    const user = await tx.user.findUniqueOrThrow({
      where: { id: userId },
      select: { credits: true },
    });
    const item = await tx.item.findUniqueOrThrow({
      where: { id: itemId },
      select: { price: true, stock: true },
    });
    if (user.credits < item.price) {
      throw new Error('Insufficient credits');
    }
    if (item.stock <= 0) {
      throw new Error('Out of stock');
    }
    await tx.user.update({
      where: { id: userId },
      data: { credits: { decrement: item.price } },
    });
    await tx.item.update({
      where: { id: itemId },
      data: { stock: { decrement: 1 } },
    });
    return tx.purchase.create({
      data: { userId, itemId, price: item.price },
    });
  });
}","import { prisma } from './lib/prisma';

// BAD: Read outside transaction -> race condition
async function purchaseItem(userId: string, itemId: string) {
  const user = await prisma.user.findUnique({
    where: { id: userId },
  });
  const item = await prisma.item.findUnique({
    where: { id: itemId },
  });
  // Another request can modify credits/stock here!
  if (user!.credits >= item!.price) {
    await prisma.user.update({
      where: { id: userId },
      data: { credits: { decrement: item!.price } },
    });
  }
}",critical,https://www.prisma.io/docs/orm/prisma-client/queries/transactions#interactive-transactions
13,Transactions,"Sequential operations transaction","Use the array form of $transaction to batch independent write operations that must all succeed or all fail. Prisma executes them sequentially and rolls back on any failure.",Use prisma.$transaction with an array of operations for atomic batches of independent writes,Execute multiple dependent writes without any transaction guarantees,"import { prisma } from './lib/prisma';

async function transferCredits(
  fromId: string,
  toId: string,
  amount: number,
) {
  const [sender, receiver] = await prisma.$transaction([
    prisma.user.update({
      where: { id: fromId },
      data: { credits: { decrement: amount } },
    }),
    prisma.user.update({
      where: { id: toId },
      data: { credits: { increment: amount } },
    }),
    prisma.auditLog.create({
      data: {
        action: 'TRANSFER',
        fromUserId: fromId,
        toUserId: toId,
        amount,
      },
    }),
  ]);
  return { sender, receiver };
}","import { prisma } from './lib/prisma';

// BAD: No transaction, partial failure corrupts data
async function transferCredits(
  fromId: string,
  toId: string,
  amount: number,
) {
  await prisma.user.update({
    where: { id: fromId },
    data: { credits: { decrement: amount } },
  });
  // If this next call fails, credits vanish!
  await prisma.user.update({
    where: { id: toId },
    data: { credits: { increment: amount } },
  });
}",critical,https://www.prisma.io/docs/orm/prisma-client/queries/transactions#sequential-prisma-client-operations
14,Migrations,"Creating and applying migrations","Use prisma migrate dev during development to generate SQL migration files and apply them. Use prisma migrate deploy in CI/CD and production to apply pending migrations without generating new ones. Never use db push in production.",Use prisma migrate dev locally to generate migration files and prisma migrate deploy in CI/CD pipelines to apply them,Use prisma db push in production or manually edit generated migration SQL files,"// Development workflow
// Terminal: npx prisma migrate dev --name add_user_avatar
// This generates: prisma/migrations/<timestamp>_add_user_avatar/migration.sql

// package.json
{
  ""scripts"": {
    ""db:migrate:dev"": ""prisma migrate dev"",
    ""db:migrate:deploy"": ""prisma migrate deploy"",
    ""db:migrate:status"": ""prisma migrate status"",
    ""db:migrate:reset"": ""prisma migrate reset"",
    ""postinstall"": ""prisma generate""
  }
}

// CI/CD pipeline (e.g., GitHub Actions)
// steps:
//   - run: npx prisma migrate deploy
//   - run: npx prisma generate
//   - run: npm start","// BAD: Using db push in production
// npx prisma db push
// Can drop columns and lose data without warning!

// BAD: Manually running SQL without migration tracking
// psql -c ""ALTER TABLE User ADD COLUMN avatar TEXT""
// Prisma migration state out of sync with database

// BAD: Editing generated migration SQL after applying
// prisma/migrations/20240101_init/migration.sql
// Manually adding DROP TABLE -> untracked data loss",critical,https://www.prisma.io/docs/orm/prisma-migrate
15,Migrations,"Seeding database (prisma db seed)","Create a seed script in prisma/seed.ts to populate development and test databases with initial data. Use upsert operations to make the seed idempotent so it can be run multiple times safely.",Create an idempotent seed script using upsert and configure it in package.json under the prisma.seed key,Use create in seed scripts which fail on re-run due to unique constraint violations,"// prisma/seed.ts
import { PrismaClient } from '@prisma/client';

const prisma = new PrismaClient();

async function main() {
  const admin = await prisma.user.upsert({
    where: { email: 'admin@example.com' },
    update: {},
    create: {
      email: 'admin@example.com',
      name: 'Admin',
      role: 'ADMIN',
    },
  });

  const tags = ['TypeScript', 'Prisma', 'Node.js'];
  for (const name of tags) {
    await prisma.tag.upsert({
      where: { name },
      update: {},
      create: { name },
    });
  }
  console.log('Seed completed:', { admin: admin.id });
}

main()
  .catch((e) => { console.error(e); process.exit(1); })
  .finally(() => prisma.$disconnect());

// package.json: { ""prisma"": { ""seed"": ""ts-node prisma/seed.ts"" } }","// BAD: Non-idempotent seed fails on re-run
import { PrismaClient } from '@prisma/client';
const prisma = new PrismaClient();

async function main() {
  // Throws P2002 on second run: unique constraint on email
  await prisma.user.create({
    data: { email: 'admin@example.com', name: 'Admin' },
  });
}

main();
// No error handling, no disconnect, not idempotent",medium,https://www.prisma.io/docs/orm/prisma-migrate/workflows/seeding
16,Raw Queries,"$queryRaw and $executeRaw for complex SQL","Use $queryRaw for SELECT queries and $executeRaw for INSERT/UPDATE/DELETE when Prisma's API cannot express the needed SQL. Always use tagged template literals for automatic parameterization to prevent SQL injection.",Use tagged template literals with $queryRaw and $executeRaw for parameterized queries that prevent SQL injection,Concatenate user input into raw SQL strings or use $queryRawUnsafe with string interpolation,"import { Prisma } from '@prisma/client';
import { prisma } from './lib/prisma';

// Safe: Tagged template auto-parameterizes
const email = 'alice@example.com';
const users = await prisma.$queryRaw<
  Array<{ id: string; name: string }>
>`
  SELECT id, name FROM ""User""
  WHERE email = ${email}
  AND created_at > NOW() - INTERVAL '30 days'
`;

// Safe: $executeRaw for writes
const count = await prisma.$executeRaw`
  UPDATE ""User""
  SET last_active = NOW()
  WHERE id = ${userId}
`;","import { prisma } from './lib/prisma';

// BAD: SQL injection via string interpolation!
const email = req.query.email;
const users = await prisma.$queryRawUnsafe(
  `SELECT * FROM ""User"" WHERE email = '${email}'`
);
// Attacker sends: ' OR 1=1; DROP TABLE ""User""; --

// BAD: $queryRawUnsafe with unsanitized input
const search = req.body.search;
await prisma.$queryRawUnsafe(
  `SELECT * FROM ""Post"" WHERE title LIKE '%${search}%'`
);",critical,https://www.prisma.io/docs/orm/prisma-client/queries/raw-database-access/raw-queries
17,Middleware,"Prisma middleware for soft delete, logging","Use prisma.$use() to register middleware that intercepts queries before execution. Common use cases include soft delete (converting delete to update), automatic audit logging, and query performance monitoring.",Use $use middleware for cross-cutting concerns like soft delete filtering and query timing applied once and enforced everywhere,Manually add deletedAt checks and timing logic to every individual query in the codebase,"import { PrismaClient } from '@prisma/client';
const prisma = new PrismaClient();

// Soft delete middleware
prisma.$use(async (params, next) => {
  if (params.action === 'delete') {
    params.action = 'update';
    params.args['data'] = { deletedAt: new Date() };
  }
  if (params.action === 'findMany') {
    if (!params.args) params.args = {};
    if (!params.args.where) params.args.where = {};
    if (params.args.where.deletedAt === undefined) {
      params.args.where.deletedAt = null;
    }
  }
  return next(params);
});

// Query timing middleware
prisma.$use(async (params, next) => {
  const start = Date.now();
  const result = await next(params);
  const duration = Date.now() - start;
  if (duration > 2000) {
    console.warn(
      `Slow query: ${params.model}.${params.action} took ${duration}ms`
    );
  }
  return result;
});","import { PrismaClient } from '@prisma/client';
const prisma = new PrismaClient();

// BAD: Manual soft delete check in EVERY query
async function getUsers() {
  return prisma.user.findMany({
    where: { deletedAt: null }, // Must remember every time
  });
}

async function deleteUser(id: string) {
  return prisma.user.update({
    where: { id },
    data: { deletedAt: new Date() },
  });
}
// Easy to forget -> returns deleted records",medium,https://www.prisma.io/docs/orm/prisma-client/client-extensions/middleware/soft-delete-middleware
18,Error Handling,"PrismaClientKnownRequestError handling","Prisma throws typed errors with specific error codes (P2002, P2025, P2003, etc.). Catch PrismaClientKnownRequestError and inspect the code property to return meaningful HTTP responses instead of generic 500 errors.",Check error instanceof PrismaClientKnownRequestError and switch on error.code to return appropriate HTTP status codes and messages,Catch all errors generically without inspecting Prisma error codes or let errors propagate as unhandled 500s,"import {
  PrismaClientKnownRequestError,
} from '@prisma/client/runtime/library';
import { prisma } from './lib/prisma';

async function createUser(data: { email: string; name: string }) {
  try {
    return await prisma.user.create({ data });
  } catch (error) {
    if (error instanceof PrismaClientKnownRequestError) {
      switch (error.code) {
        case 'P2002': {
          const field = (error.meta?.target as string[])?.join(', ');
          throw new ConflictError(
            `Duplicate value on: ${field}`
          );
        }
        case 'P2025':
          throw new NotFoundError('Record not found');
        case 'P2003':
          throw new BadRequestError('Foreign key constraint failed');
        default:
          throw new DatabaseError(`DB error: ${error.code}`);
      }
    }
    throw error;
  }
}","async function createUser(data: { email: string; name: string }) {
  try {
    return await prisma.user.create({ data });
  } catch (error: any) {
    // BAD: Generic catch, no Prisma error code inspection
    console.error('Error:', error.message);
    throw new Error('Something went wrong');
    // User gets useless error message
    // Was it a duplicate email? Missing FK? Unknown!
  }
}",critical,https://www.prisma.io/docs/orm/reference/error-reference
19,Error Handling,"Unique constraint violation (P2002)","Error code P2002 indicates a unique constraint violation. Extract the target fields from error.meta to tell the user exactly which field caused the conflict. Handle this specifically in create and update operations.",Extract the violating field names from error.meta.target and return a specific conflict error message to the user,Return a generic error message that does not indicate which field caused the unique constraint violation,"import {
  PrismaClientKnownRequestError,
} from '@prisma/client/runtime/library';
import { prisma } from './lib/prisma';

async function registerUser(email: string, username: string) {
  try {
    return await prisma.user.create({
      data: { email, username, name: username },
    });
  } catch (error) {
    if (
      error instanceof PrismaClientKnownRequestError &&
      error.code === 'P2002'
    ) {
      const fields = error.meta?.target as string[];
      if (fields?.includes('email')) {
        throw new ConflictError('Email already registered');
      }
      if (fields?.includes('username')) {
        throw new ConflictError('Username already taken');
      }
      throw new ConflictError(
        `Unique constraint on: ${fields?.join(', ')}`
      );
    }
    throw error;
  }
}","async function registerUser(email: string, username: string) {
  try {
    return await prisma.user.create({
      data: { email, username, name: username },
    });
  } catch (error: any) {
    // BAD: No P2002 check, generic message
    if (error.message.includes('Unique')) {
      throw new Error('Duplicate entry');
      // Which field? Email or username? User cannot tell
    }
    throw error;
  }
}",high,https://www.prisma.io/docs/orm/reference/error-reference#p2002
20,Performance,"Lazy loading vs eager loading","Prisma does not support lazy loading. All relation data must be explicitly requested via include or select. Plan your queries to load exactly the relations you need upfront to avoid multiple round trips.",Explicitly include or select relations you need in the initial query to load them in one database round trip,Assume relations are automatically loaded or make separate queries for each relation after the initial fetch,"import { prisma } from './lib/prisma';

// Eager load only needed relations
const user = await prisma.user.findUnique({
  where: { id: userId },
  include: {
    posts: {
      where: { published: true },
      select: { id: true, title: true },
      take: 10,
    },
    profile: true,
  },
});

// Access loaded relations directly
console.log(user?.posts);
console.log(user?.profile?.bio);","import { prisma } from './lib/prisma';

// BAD: Assuming lazy loading exists
const user = await prisma.user.findUnique({
  where: { id: userId },
});
// user.posts is undefined! Not loaded!

// BAD: Separate query to load relation
const posts = await prisma.post.findMany({
  where: { authorId: userId },
});
// Two round trips instead of one!
// Repeat for every relation needed",high,https://www.prisma.io/docs/orm/prisma-client/queries/relation-queries
21,Performance,"N+1 problem with findMany + include","The N+1 problem occurs when you query N records then make a separate query for each record's relations. Prisma solves this with include and select which generate efficient SQL JOINs or batched queries.",Use include or select to load relations in the initial findMany query or use findMany with an in-filter for batch loading,Loop through findMany results and query related data one by one in a map or forEach,"import { prisma } from './lib/prisma';

// Single query loads users + posts (no N+1)
const usersWithPosts = await prisma.user.findMany({
  where: { isActive: true },
  select: {
    id: true,
    name: true,
    posts: {
      select: { id: true, title: true },
      where: { published: true },
    },
  },
});

// Batch load with in-filter
const userIds = ['id1', 'id2', 'id3'];
const orders = await prisma.order.findMany({
  where: { userId: { in: userIds } },
});","import { prisma } from './lib/prisma';

// BAD: N+1 queries
const users = await prisma.user.findMany();
const usersWithPosts = await Promise.all(
  users.map(async (user) => {
    // Fires a separate SQL query per user!
    const posts = await prisma.post.findMany({
      where: { authorId: user.id },
    });
    return { ...user, posts };
  }),
);
// 100 users = 101 queries instead of 1-2!",critical,https://www.prisma.io/docs/orm/prisma-client/queries/query-optimization-performance
22,Testing,"Mocking PrismaClient for unit tests","Create a deeply mocked PrismaClient using jest-mock-extended for unit tests. Inject the mock via dependency injection so services can be tested without a real database connection.",Use jest-mock-extended mockDeep to create a typed PrismaClient mock and inject it into services for isolated unit tests,Run unit tests against a real database making tests slow and flaky and dependent on external infrastructure,"import { mockDeep, DeepMockProxy } from 'jest-mock-extended';
import { PrismaClient } from '@prisma/client';

// test/prisma.mock.ts
export type MockPrisma = DeepMockProxy<PrismaClient>;
export const createMockPrisma = () => mockDeep<PrismaClient>();

// users.service.test.ts
import { UserService } from './users.service';
import { createMockPrisma, MockPrisma } from '../test/prisma.mock';

describe('UserService', () => {
  let service: UserService;
  let prisma: MockPrisma;

  beforeEach(() => {
    prisma = createMockPrisma();
    service = new UserService(prisma);
  });

  it('should find user by id', async () => {
    const mockUser = { id: '1', email: 'a@b.com', name: 'A' };
    prisma.user.findUnique.mockResolvedValue(mockUser as any);
    const result = await service.findById('1');
    expect(result).toEqual(mockUser);
    expect(prisma.user.findUnique).toHaveBeenCalledWith({
      where: { id: '1' },
    });
  });
});","import { PrismaClient } from '@prisma/client';

// BAD: Real database in unit tests
describe('UserService', () => {
  const prisma = new PrismaClient();
  afterAll(() => prisma.$disconnect());

  it('should create user', async () => {
    // Hits real DB, needs running database
    const user = await prisma.user.create({
      data: { email: `test-${Date.now()}@t.com`, name: 'Test' },
    });
    expect(user.id).toBeDefined();
    // No cleanup! Test data accumulates
  });
});",high,https://www.prisma.io/docs/orm/prisma-client/testing/unit-testing
23,TypeScript,"Generated types (Prisma.UserCreateInput)","Prisma generates TypeScript types for all models, input types, and return payloads. Use Prisma.ModelCreateInput for function parameters and Prisma.ModelGetPayload for return types with specific includes.",Use Prisma-generated types like Prisma.UserCreateInput and Prisma.UserGetPayload for function signatures to maintain schema-to-code synchronization,Define manual TypeScript interfaces that duplicate and eventually drift from the Prisma schema,"import { PrismaClient, Prisma, User } from '@prisma/client';
const prisma = new PrismaClient();

// Use generated input type
async function createUser(
  data: Prisma.UserCreateInput,
): Promise<User> {
  return prisma.user.create({ data });
}

// Use GetPayload for queries with includes
type UserWithPosts = Prisma.UserGetPayload<{
  include: { posts: true };
}>;

async function getUserWithPosts(
  id: string,
): Promise<UserWithPosts | null> {
  return prisma.user.findUnique({
    where: { id },
    include: { posts: true },
  });
}","// BAD: Manual interfaces that drift from schema
interface CreateUserInput {
  email: string;
  name: string;
  bio?: string; // Field removed from schema last week
  // Missing 'role' field added to schema yesterday
}

async function createUser(data: CreateUserInput) {
  return prisma.user.create({ data: data as any });
  // Forced 'as any' to bypass type mismatch!
  // Runtime errors when schema and interface diverge
}",high,https://www.prisma.io/docs/orm/prisma-client/type-safety
