No,Category,Guideline,Description,Do,Dont,Code Good,Code Bad,Severity,Docs URL
13,Redis,"Session storage with connect-redis","Use connect-redis with express-session to store sessions in Redis for scalable, multi-process session management. Configure TTL, prefix, and serializer. Enable touch to refresh session expiry on activity. Use secure cookie settings in production.","Use connect-redis with explicit TTL and prefix; enable secure cookies in production; use touch for session refresh","Dont store sessions in memory with MemoryStore in production; dont skip secure cookie flags; dont set excessive session TTL","import session from 'express-session';
import RedisStore from 'connect-redis';
import redis from './redis';
import express from 'express';

const app = express();

app.use(session({
  store: new RedisStore({ client: redis, prefix: 'sess:', ttl: 86400 }),
  secret: process.env.SESSION_SECRET!,
  resave: false,
  saveUninitialized: false,
  cookie: {
    secure: process.env.NODE_ENV === 'production',
    httpOnly: true,
    maxAge: 86400000,
    sameSite: 'lax',
  },
}));","import session from 'express-session';
import express from 'express';

const app = express();

// Bad: default MemoryStore leaks memory, not shared across processes
app.use(session({
  secret: 'keyboard cat',
  resave: true,
  saveUninitialized: true,
  // No store configured - uses MemoryStore
  // No secure cookies
}));",high,https://www.npmjs.com/package/connect-redis
14,Redis,"Redis Streams for event processing","Use Redis Streams (XADD/XREAD/XREADGROUP) for durable event processing with consumer groups. Streams provide message persistence, consumer acknowledgment, and replay capability. Use consumer groups for parallel processing and XACK for reliable delivery.","Use consumer groups for parallel processing; acknowledge messages with XACK; set MAXLEN to cap stream size","Dont use Pub/Sub when you need message durability; dont forget to XACK processed messages; dont let streams grow unbounded","import redis from './redis';

const STREAM = 'events:orders';
const GROUP = 'order-processors';
const CONSUMER = `consumer-${process.pid}`;

export async function initStream() {
  try {
    await redis.xgroup('CREATE', STREAM, GROUP, '0', 'MKSTREAM');
  } catch { /* group may already exist */ }
}

export async function publishEvent(data: Record<string, string>) {
  await redis.xadd(STREAM, 'MAXLEN', '~', '10000', '*', ...Object.entries(data).flat());
}

export async function consumeEvents() {
  const results = await redis.xreadgroup('GROUP', GROUP, CONSUMER, 'COUNT', 10, 'BLOCK', 5000, 'STREAMS', STREAM, '>');
  if (results) {
    for (const [, messages] of results) {
      for (const [id, fields] of messages) {
        console.log('Processing:', id, fields);
        await redis.xack(STREAM, GROUP, id);
      }
    }
  }
}","import redis from './redis';

// Bad: using Pub/Sub for durable events, messages lost if no subscriber online
export async function publishEvent(data: Record<string, string>) {
  await redis.publish('orders', JSON.stringify(data));
}

// Messages are fire-and-forget, no replay, no acknowledgment",medium,https://redis.io/docs/latest/develop/data-types/streams/
15,MongoDB,"Mongoose schema and model definition","Define Mongoose schemas with strict typing, validation, and virtuals. Use TypeScript interfaces paired with schemas for type safety. Enable timestamps, set toJSON/toObject transforms, and use schema-level validation for data integrity.","Define TypeScript interfaces alongside schemas; enable timestamps; add toJSON transforms to remove __v and rename _id","Dont use Schema.Types.Mixed without validation; dont skip required fields; dont define models without TypeScript interfaces","import mongoose, { Schema, Document } from 'mongoose';

export interface IUser extends Document {
  email: string;
  name: string;
  role: 'user' | 'admin';
  createdAt: Date;
  updatedAt: Date;
}

const userSchema = new Schema<IUser>({
  email: { type: String, required: true, unique: true, lowercase: true, trim: true },
  name: { type: String, required: true, minlength: 2, maxlength: 100 },
  role: { type: String, enum: ['user', 'admin'], default: 'user' },
}, {
  timestamps: true,
  toJSON: { virtuals: true, versionKey: false, transform: (_, ret) => { ret.id = ret._id; delete ret._id; } },
});

export const User = mongoose.model<IUser>('User', userSchema);","import mongoose from 'mongoose';

// Bad: no types, no validation, no timestamps config
const userSchema = new mongoose.Schema({
  email: String,
  name: String,
  role: String,
  data: mongoose.Schema.Types.Mixed,
});

export const User = mongoose.model('User', userSchema);",high,https://mongoosejs.com/docs/guide.html
16,MongoDB,"Mongoose middleware with pre/post hooks","Use Mongoose middleware (pre/post hooks) for cross-cutting concerns like password hashing, audit logging, and soft deletes. Use pre-save for data transformation and pre-find for query modification. Avoid heavy async operations in middleware that slow down queries.","Use pre-save hooks for data transformation; use pre-find for automatic query filters; keep hooks lightweight","Dont put heavy I/O in middleware; dont forget to call next(); dont modify queries in post hooks when pre hooks suffice","import mongoose, { Schema, Document } from 'mongoose';
import bcrypt from 'bcrypt';

export interface IUser extends Document {
  email: string;
  password: string;
  isDeleted: boolean;
  comparePassword(candidate: string): Promise<boolean>;
}

const userSchema = new Schema<IUser>({
  email: { type: String, required: true, unique: true },
  password: { type: String, required: true },
  isDeleted: { type: Boolean, default: false },
});

userSchema.pre('save', async function () {
  if (this.isModified('password')) {
    this.password = await bcrypt.hash(this.password, 12);
  }
});

userSchema.pre(/^find/, function (this: mongoose.Query<unknown, IUser>) {
  this.where({ isDeleted: false });
});

userSchema.methods.comparePassword = async function (candidate: string) {
  return bcrypt.compare(candidate, this.password);
};","import mongoose from 'mongoose';
import bcrypt from 'bcrypt';

const userSchema = new mongoose.Schema({
  email: String,
  password: String,
});

// Bad: hashing at every call site, easy to forget
export async function createUser(email: string, password: string) {
  const hashed = await bcrypt.hash(password, 12);
  return mongoose.model('User').create({ email, password: hashed });
}
// Forgot to hash here:
export async function resetPassword(userId: string, newPass: string) {
  return mongoose.model('User').updateOne({ _id: userId }, { password: newPass });
}",high,https://mongoosejs.com/docs/middleware.html
17,MongoDB,"Aggregation pipeline best practices","Use MongoDB aggregation pipelines for complex data transformations, grouping, and analytics. Place $match and $project stages early to reduce documents and fields processed. Use $lookup for joins. Type the pipeline result with TypeScript generics.","Place $match stages first to leverage indexes; limit fields with $project early; type aggregation results","Dont load all documents into memory for aggregation in application code; dont skip $match before $group; dont use aggregation for simple find queries","import { User } from './models/user';

interface OrderStats {
  _id: string;
  totalOrders: number;
  totalRevenue: number;
  avgOrderValue: number;
}

export async function getOrderStatsByStatus(): Promise<OrderStats[]> {
  return User.aggregate<OrderStats>([
    { $match: { createdAt: { $gte: new Date('2024-01-01') } } },
    { $lookup: { from: 'orders', localField: '_id', foreignField: 'userId', as: 'orders' } },
    { $unwind: '$orders' },
    { $group: {
        _id: '$orders.status',
        totalOrders: { $sum: 1 },
        totalRevenue: { $sum: '$orders.amount' },
        avgOrderValue: { $avg: '$orders.amount' },
    }},
    { $sort: { totalRevenue: -1 } },
  ]);
}","import { Order } from './models/order';

// Bad: loading all docs to memory, aggregating in JS
export async function getOrderStatsByStatus() {
  const orders = await Order.find({});
  const stats: Record<string, { count: number; total: number }> = {};
  for (const o of orders) {
    if (!stats[o.status]) stats[o.status] = { count: 0, total: 0 };
    stats[o.status].count++;
    stats[o.status].total += o.amount;
  }
  return stats;
}",high,https://mongoosejs.com/docs/api/aggregate.html
18,MongoDB,"Indexing strategy for MongoDB","Create indexes on fields used in queries, sort operations, and unique constraints. Use compound indexes for multi-field queries matching left-prefix order. Use text indexes for search. Monitor with explain() and drop unused indexes.","Use compound indexes matching query patterns; check with explain(); use TTL indexes for expiring data","Dont index every field; dont create redundant indexes; dont ignore index size impact on RAM","import mongoose, { Schema } from 'mongoose';

const orderSchema = new Schema({
  userId: { type: Schema.Types.ObjectId, ref: 'User', required: true, index: true },
  status: { type: String, enum: ['pending', 'processing', 'shipped', 'delivered'], required: true },
  total: { type: Number, required: true },
  createdAt: { type: Date, default: Date.now },
});

// Compound index for common query: find orders by user + status
orderSchema.index({ userId: 1, status: 1, createdAt: -1 });
// TTL index to auto-delete old draft orders after 30 days
orderSchema.index({ createdAt: 1 }, { expireAfterSeconds: 2592000, partialFilterExpression: { status: 'pending' } });
// Text index for order search
orderSchema.index({ notes: 'text' });

export const Order = mongoose.model('Order', orderSchema);","import mongoose, { Schema } from 'mongoose';

const orderSchema = new Schema({
  userId: { type: Schema.Types.ObjectId, ref: 'User' },
  status: String,
  total: Number,
  createdAt: Date,
  // Bad: no indexes defined, relying on _id only
  // All queries will do full collection scans
});

export const Order = mongoose.model('Order', orderSchema);",high,https://mongoosejs.com/docs/guide.html#indexes
19,MongoDB,"Native driver vs Mongoose trade-offs","Choose the MongoDB native driver for maximum performance and flexibility, or Mongoose for schema enforcement and developer productivity. Use Mongoose for CRUD-heavy apps with well-defined schemas. Use the native driver for high-throughput pipelines or when Mongoose overhead is measurable.","Use Mongoose for schema validation and convenience; use native driver for performance-critical pipelines; evaluate both for your use case","Dont use Mongoose if you need raw performance and dont need schema validation; dont use native driver if your team benefits from Mongoose structure","// Mongoose: structured, validated, typed
import mongoose from 'mongoose';

const conn = await mongoose.connect(process.env.MONGODB_URI!, {
  maxPoolSize: 10,
  serverSelectionTimeoutMS: 5000,
});

// Native driver: direct, flexible, lower overhead
import { MongoClient } from 'mongodb';

const client = new MongoClient(process.env.MONGODB_URI!, {
  maxPoolSize: 10,
  serverSelectionTimeoutMS: 5000,
});
const db = client.db('myapp');
const users = db.collection('users');
const result = await users.findOne({ email: 'user@example.com' });","// Bad: mixing both without clear boundaries
import mongoose from 'mongoose';
import { MongoClient } from 'mongodb';

// Using both drivers on the same collections
// causes confusion about which connection to use
const User = mongoose.model('User', new mongoose.Schema({ email: String }));
const client = new MongoClient(process.env.MONGODB_URI!);
// Sometimes querying via Mongoose, sometimes native
const user1 = await User.findOne({ email: 'a@b.com' });
const user2 = await client.db().collection('users').findOne({ email: 'a@b.com' });",medium,https://www.mongodb.com/docs/drivers/node/current/
20,General,"Connection health checks","Implement health check endpoints that verify database connectivity. Check PostgreSQL with a simple SELECT 1, Redis with PING, and MongoDB with db.admin().ping(). Use timeouts to prevent health checks from hanging. Integrate with load balancers and orchestrators.","Implement /health endpoints that verify each database connection; use timeouts; return structured health status","Dont skip database connectivity in health checks; dont let health checks hang without timeouts; dont expose connection details in health responses","import { pool } from './db';
import redis from './redis';
import mongoose from 'mongoose';
import express from 'express';

const app = express();

app.get('/health', async (_req, res) => {
  const checks: Record<string, string> = {};
  try {
    await pool.query('SELECT 1');
    checks.postgres = 'ok';
  } catch { checks.postgres = 'error'; }
  try {
    await redis.ping();
    checks.redis = 'ok';
  } catch { checks.redis = 'error'; }
  try {
    await mongoose.connection.db!.admin().ping();
    checks.mongodb = 'ok';
  } catch { checks.mongodb = 'error'; }
  const healthy = Object.values(checks).every((v) => v === 'ok');
  res.status(healthy ? 200 : 503).json({ status: healthy ? 'healthy' : 'degraded', checks });
});","import express from 'express';

const app = express();

// Bad: health check without database verification
app.get('/health', (_req, res) => {
  res.json({ status: 'ok' });
  // Does not check if databases are reachable
  // Load balancer thinks app is healthy when DB is down
});",critical,https://node-postgres.com/guides/project-structure
21,General,"Database seeding strategies","Create idempotent seed scripts that populate development and test databases with realistic data. Use upserts (ON CONFLICT) to avoid duplicates. Separate seed data from migration scripts. Support multiple environments (dev, test, staging).","Use upsert patterns for idempotent seeding; separate seeds from migrations; tag seeds by environment","Dont use INSERT without conflict handling in seeds; dont seed production with test data; dont hardcode IDs that conflict with sequences","import { pool } from './db';

interface SeedUser {
  email: string;
  name: string;
  role: string;
}

const seedUsers: SeedUser[] = [
  { email: 'admin@test.com', name: 'Test Admin', role: 'admin' },
  { email: 'user@test.com', name: 'Test User', role: 'user' },
];

export async function seed() {
  for (const user of seedUsers) {
    await pool.query(
      `INSERT INTO users (email, name, role)
       VALUES ($1, $2, $3)
       ON CONFLICT (email) DO UPDATE SET name = $2, role = $3`,
      [user.email, user.name, user.role]
    );
  }
  console.log('Seeding complete');
}","import { pool } from './db';

// Bad: not idempotent, will fail on re-run due to unique constraints
export async function seed() {
  await pool.query(""INSERT INTO users (email, name) VALUES ('admin@test.com', 'Admin')"");
  await pool.query(""INSERT INTO users (email, name) VALUES ('user@test.com', 'User')"");
  // Throws on second run: duplicate key violation
}",medium,https://node-postgres.com/features/queries
22,General,"Handling database errors gracefully","Catch and classify database errors by code or type. PostgreSQL errors have a code field (23505 for unique violation, 23503 for foreign key). Map database errors to application-level errors with user-friendly messages. Never expose raw database errors to clients.","Catch errors by database error code; map to application errors; log full error server-side; return safe messages to clients","Dont expose raw database errors to API clients; dont catch errors silently without logging; dont use generic catch-all error handling","import { pool } from './db';

class AppError extends Error {
  constructor(message: string, public statusCode: number) { super(message); }
}

export async function createUser(email: string, name: string) {
  try {
    const { rows } = await pool.query(
      'INSERT INTO users (email, name) VALUES ($1, $2) RETURNING *',
      [email, name]
    );
    return rows[0];
  } catch (err: any) {
    if (err.code === '23505') {
      throw new AppError('A user with this email already exists', 409);
    }
    if (err.code === '23503') {
      throw new AppError('Referenced resource not found', 404);
    }
    console.error('Database error:', err);
    throw new AppError('Internal server error', 500);
  }
}","import { pool } from './db';

// Bad: leaking raw database errors to the client
export async function createUser(email: string, name: string) {
  const { rows } = await pool.query(
    'INSERT INTO users (email, name) VALUES ($1, $2) RETURNING *',
    [email, name]
  );
  return rows[0];
  // Unhandled: raw PG error with table names, constraints exposed to client
}",critical,https://node-postgres.com/apis/client#error-handling
23,General,"Query logging and monitoring","Log slow queries, failed queries, and query durations for observability. Use query middleware or wrapper functions to capture timing. Integrate with structured logging (pino, winston). Set slow-query thresholds and alert on them.","Log query duration and text for slow queries; use structured logging; set alerting thresholds; redact sensitive parameters","Dont log query parameters containing PII or passwords; dont skip logging for failed queries; dont use console.log in production","import { pool } from './db';
import pino from 'pino';

const logger = pino({ level: 'info' });
const SLOW_QUERY_MS = 500;

export async function query<T>(text: string, params?: unknown[]) {
  const start = Date.now();
  try {
    const result = await pool.query<T>(text, params);
    const duration = Date.now() - start;
    if (duration > SLOW_QUERY_MS) {
      logger.warn({ text, duration, rows: result.rowCount }, 'Slow query detected');
    }
    return result;
  } catch (err) {
    const duration = Date.now() - start;
    logger.error({ text, duration, error: (err as Error).message }, 'Query failed');
    throw err;
  }
}","import { pool } from './db';

// Bad: no logging, no monitoring, silent failures
export async function query(text: string, params?: unknown[]) {
  return pool.query(text, params);
  // No duration tracking
  // No slow query detection
  // No error logging
}",high,https://node-postgres.com/guides/project-structure
